standard_concept_id,source_code,concept_name,concept_type,domain_id,vocabulary_id
2110192,58293,"Vaginal hysterectomy, for uterus greater than 250 g; with colpo-urethrocystopexy (Marshall-Marchetti-Krantz type, Pereyra type) with or without endoscopic control (Deprecated)",surgery,Procedure,CPT4
46275601,15305197,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
40224806,9074631,Medroxyprogesterone 17-Acetate 150 MG/ML Injectable Suspension [Depo-Provera],chemo,Drug,NDC
2778879,0UT40ZZ,"Resection of Uterine Supporting Structure, Open Approach",surgery,Procedure,ICD10PCS
19007300,54868629300,Fluorouracil 50 MG/ML Topical Cream,chemo,Drug,NDC
19102501,42291035190,imatinib 100 MG Oral Tablet,chemo,Drug,NDC
45777009,67253058044,{16 (Methotrexate 2.5 MG Oral Tablet [Rheumatrex]) } Pack [Rheumatrex Dose Pack 16],chemo,Drug,NDC
40217926,C1798,"Brachytherapy seed, syncor i-125 pharmaseed model bt- 125-1 (Deprecated)",radiation,Device,HCPCS
2748727,0D150ZB,"Bypass Esophagus to Ileum, Open Approach",surgery,Procedure,ICD10PCS
35604258,J9206,"Injection, irinotecan, 20 mg",chemo,Drug,HCPCS
35603172,63323010213,gemcitabine 200 MG Injection,chemo,Drug,NDC
2747281,0DBL4ZZ,"Excision of Transverse Colon, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
2750947,0FBG4ZZ,"Excision of Pancreas, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
2780139,0UBC0ZZ,"Excision of Cervix, Open Approach",surgery,Procedure,ICD10PCS
40224789,54348080507,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
36249243,55390023110,Doxorubicin Hydrochloride 2 MG/ML Injectable Solution [Adriamycin],chemo,Drug,NDC
1348265,51927443500,ANASTROZOLE 100% POWDER,chemo,Drug,NDC
42629348,25021020725,25 ML doxorubicin hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
2746757,0DB57ZZ,"Excision of Esophagus, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
2615977,C2642  ,"Brachytherapy source, stranded, cesium-131, per source",radiation,Device,HCPCS
2211875,77423,"High energy neutron radiation treatment delivery, 1 or more isocenter(s) with coplanar or non-coplanar geometry with blocking and/or wedge, and/or compensator(s)",radiation,Procedure,CPT4
40224789,677161901,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
1436683,591223319,Tamoxifen 20 MG Oral Tablet,chemo,Drug,NDC
19027496,339650399,Interferon Alfa-2b 6000000 UNT/ML Injectable Solution [Intron A],chemo,Drug,NDC
40224789,66336062210,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
19125747,51862008714,temozolomide 180 MG Oral Capsule,chemo,Drug,NDC
19034323,85068901,Interferon Alfa-2b 18000000 UNT/ML Injectable Solution [Intron A],chemo,Drug,NDC
43532508,78066815,trametinib 2 MG Oral Tablet [Mekinist],chemo,Drug,NDC
2744444,0BTF0ZZ,"Resection of Right Lower Lung Lobe, Open Approach",surgery,Procedure,ICD10PCS
2751087,0HBTXZZ,"Excision of Right Breast, External Approach (Deprecated)",surgery,Procedure,ICD10PCS
955632,38779002509,FLUOROURACIL POWDER,chemo,Drug,NDC
42734948,79030,Radiopharmaceutical ablation of gland for thyroid carcinoma (Deprecated),radiation,Procedure,CPT4
40757112,21554,"Excision, tumor, soft tissue of neck or anterior thorax, subfascial (eg, intramuscular); 5 cm or greater",surgery,Procedure,CPT4
1592862,61703030906,1 ML vincristine sulfate 1 MG/ML Injection,chemo,Drug,NDC
1388801,55390005401,Leucovorin 350 MG Injection,chemo,Drug,NDC
1378385,10518010207,Paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
40173288,43858034201,Octreotide 15 MG/ML Injectable Suspension [Sandostatin LAR Depot],chemo,Drug,NDC
42742551,77469,Intraoperative radiation treatment management,radiation,Procedure,CPT4
44506735,54436002002,0.4 ML methotrexate 50 MG/ML Auto-Injector [Otrexup],chemo,Drug,NDC
40756923,22902,"Excision, tumor, soft tissue of abdominal wall, subcutaneous; less than 3 cm",surgery,Procedure,CPT4
19075392,16729028838,cisplatin 1 MG/ML Injectable Solution,chemo,Drug,NDC
4010266,51550,"Cystectomy, partial; simple",surgery,Procedure,CPT4
4010266,51550,"Cystectomy, partial; simple",radiation,Procedure,CPT4
40224789,814466008,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
40224789,5306418,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
1310317,J8530,"Cyclophosphamide; oral, 25 mg",chemo,Drug,HCPCS
1390063,54868112603,Chlorambucil 2 MG Oral Tablet [Leukeran],chemo,Drug,NDC
35603176,69385910,gemcitabine 2000 MG Injection,chemo,Drug,NDC
19075392,703574811,cisplatin 1 MG/ML Injectable Solution,chemo,Drug,NDC
2211886,77600,"Hyperthermia, externally generated; superficial (ie, heating to a depth of 4 cm or less)",radiation,Procedure,CPT4
40218535,C1702,"Needle, brachytherapy, WWMT brachytherapy needle (Deprecated)",radiation,Device,HCPCS
42732723,96410,"Chemotherapy administration, intravenous; infusion technique, up to one hour (Deprecated)",chemo,Procedure,CPT4
40224805,54569561600,medroxyprogesterone acetate 150 MG/ML Injectable Suspension,chemo,Drug,NDC
35603172,68001028222,gemcitabine 200 MG Injection,chemo,Drug,NDC
1378385,10518010208,Paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
1388801,205464577,Leucovorin 20 MG/ML Injectable Solution,chemo,Drug,NDC
40756841,26111,"Excision, tumor or vascular malformation, soft tissue of hand or finger, subcutaneous; 1.5 cm or greater",surgery,Procedure,CPT4
19028312,703480509,"mesna 100mg/mL INTRAVENOUS INJECTION, SOLUTION",chemo,Drug,NDC
40235233,67457024600,1 ML octreotide 0.5 MG/ML Prefilled Syringe,chemo,Drug,NDC
2104760,27047,"Excision, tumor, soft tissue of pelvis and hip area, subcutaneous; less than 3 cm",surgery,Procedure,CPT4
40224806,54868361300,1 ML medroxyprogesterone acetate 150 MG/ML Injection [Depo-Provera],chemo,Drug,NDC
2109773,52224,"Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) or treatment of MINOR (less than 0.5 cm) lesion(s) with or without biopsy",surgery,Procedure,CPT4
2109773,52224,"Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) or treatment of MINOR (less than 0.5 cm) lesion(s) with or without biopsy",radiation,Procedure,CPT4
36249243,55390023610,Doxorubicin Hydrochloride 2 MG/ML Injectable Solution [Adriamycin],chemo,Drug,NDC
35603172,68001028225,gemcitabine 200 MG Injection,chemo,Drug,NDC
19007233,23155026131,carmustine 100 MG Injection [BiCNU],chemo,Drug,NDC
19079137,10130016010,Octreotide 0.05 MG/ML Injectable Solution,chemo,Drug,NDC
46275601,61703040822,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
2750331,0H5V7ZZ,"Destruction of Bilateral Breast, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
2720576,Q0083,"Chemotherapy administration by other than infusion technique only (e.g., subcutaneous, intramuscular, push), per visit",chemo,Procedure,HCPCS
36408146,15050041,Cyclophosphamide 20 MG/ML Injectable Solution [Cytoxan],chemo,Drug,NDC
1350504,51927277200,ETOPOSIDE POWDER,chemo,Drug,NDC
40224789,60687010521,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
1300978,63275997509,MEGESTROL ACETATE POWDER,chemo,Drug,NDC
40168052,52609300100,melphalan 50 MG Injection [Alkeran],chemo,Drug,NDC
35605882,9509301,100 ML epirubicin hydrochloride 2 MG/ML Injection [Ellence],chemo,Drug,NDC
2105250,27619,"Excision, tumor, soft tissue of leg or ankle area, subfascial (eg, intramuscular); less than 5 cm",surgery,Procedure,CPT4
2110367,60210,"Partial thyroid lobectomy, unilateral; with or without isthmusectomy",surgery,Procedure,CPT4
2110367,60210,"Partial thyroid lobectomy, unilateral; with or without isthmusectomy",radiation,Procedure,CPT4
35605112,45963062458,26.3 ML gemcitabine 38 MG/ML Injection,chemo,Drug,NDC
1593011,469352020,Vincristine Sulfate 1 MG/ML Injectable Solution,chemo,Drug,NDC
35603172,23155052831,gemcitabine 200 MG Injection,chemo,Drug,NDC
19075380,42852000121,ciprofloxacin hydrochloride 500mg/1 ORAL TABLET,chemo,Drug,NDC
19075380,42852000117,ciprofloxacin hydrochloride 500mg/1 ORAL TABLET,chemo,Drug,NDC
19075380,42852000116,ciprofloxacin hydrochloride 500mg/1 ORAL TABLET,chemo,Drug,NDC
19075380,42852000115,ciprofloxacin hydrochloride 500mg/1 ORAL TABLET,chemo,Drug,NDC
19075380,42852000114,ciprofloxacin hydrochloride 500mg/1 ORAL TABLET,chemo,Drug,NDC
42628483,77768,"Remote afterloading high dose rate radionuclide skin surface brachytherapy, includes basic dosimetry, when performed; lesion diameter over 2.0 cm and 2 or more channels, or multiple lesions",radiation,Procedure,CPT4
2722572,00500ZZ,"Destruction of Brain, Open Approach",surgery,Procedure,ICD10PCS
4181511,C8953,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS; PUSH TECHNIQUE (Deprecated)",chemo,Procedure,HCPCS
35605881,53150024701,100 ML epirubicin hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
1309190,5939336,Mitoxantrone 2 MG/ML Injectable Solution,chemo,Drug,NDC
42738036,79100,"Radiopharmaceutical therapy, polycythemia vera, chronic leukemia, each treatment (Deprecated)",radiation,Procedure,CPT4
19079140,62756035240,octreotide 1 MG/ML Injectable Solution,chemo,Drug,NDC
19125745,93763841,temozolomide 140 MG Oral Capsule,chemo,Drug,NDC
36249278,703471471,4 ML topotecan 1 MG/ML Injection,chemo,Drug,NDC
4203722,Z51.8,Encounter for other specified aftercare,radiation,Observation,ICD10CM
19028312,67457014810,Mesna 100 MG/ML Injectable Solution,chemo,Drug,NDC
2615973,C2638  ,"Brachytherapy source, stranded, iodine-125, per source",radiation,Device,HCPCS
40756851,27059,"Radical resection of tumor (eg, sarcoma), soft tissue of pelvis and hip area; 5 cm or greater",surgery,Procedure,CPT4
2746753,0DB53ZZ,"Excision of Esophagus, Percutaneous Approach",surgery,Procedure,ICD10PCS
2752707,0DX64Z5,"Transfer Stomach to Esophagus, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
42628984,69017302,20 ML fluorouracil 50 MG/ML Injection,chemo,Drug,NDC
40168352,24582020,Fludarabine phosphate 10 MG Oral Tablet [Oforta],chemo,Drug,NDC
40224789,615050437,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
40164972,68094051859,megestrol acetate 40 MG/ML Oral Suspension,chemo,Drug,NDC
19078666,54868334100,Interferon Alfa-2b 50000000 UNT/ML Injectable Solution [Intron A],chemo,Drug,NDC
2211887,77605,"Hyperthermia, externally generated; deep (ie, heating to depths greater than 4 cm)",radiation,Procedure,CPT4
2722252,77420,Weekly radiation therapy management; simple. (Deprecated),radiation,Procedure,CPT4
2109161,45126,"Pelvic exenteration for colorectal malignancy, with proctectomy (with or without colostomy), with removal of bladder and ureteral transplantations, and/or hysterectomy, or cervicectomy, with or without removal of tube(s), with or without removal of ova...",surgery,Procedure,CPT4
1718763,45963076552,4 ML docetaxel 20 MG/ML Injection,chemo,Drug,NDC
35605877,59923070125,25 ML epirubicin hydrochloride 2 MG/ML Injection,chemo,Drug,NDC
40224794,9005009,medroxyprogesterone acetate 10 MG Oral Tablet [Provera],chemo,Drug,NDC
46275601,58406068318,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
35603924,60505613206,10 ML oxaliplatin 5 MG/ML Injection,chemo,Drug,NDC
1593012,13745686,Vincristine Sulfate 1 MG/ML Injectable Solution [Vincasar],chemo,Drug,NDC
40756986,21012,"Excision, tumor, soft tissue of face or scalp, subcutaneous; 2 cm or greater",surgery,Procedure,CPT4
40756986,21012,"Excision, tumor, soft tissue of face or scalp, subcutaneous; 2 cm or greater",radiation,Procedure,CPT4
19077215,74148501,Etoposide 20 MG/ML Injectable Solution,chemo,Drug,NDC
2103414,21930,"Excision, tumor, soft tissue of back or flank, subcutaneous; less than 3 cm",surgery,Procedure,CPT4
2748962,0D158Z6,"Bypass Esophagus to Stomach, Via Natural or Artificial Opening Endoscopic",surgery,Procedure,ICD10PCS
40756964,24079,"Radical resection of tumor (eg, sarcoma), soft tissue of upper arm or elbow area; 5 cm or greater",surgery,Procedure,CPT4
19008265,61703031018,Vinblastine 1 MG/ML Injectable Solution,chemo,Drug,NDC
19023529,93747306,capecitabine 150 MG Oral Tablet,chemo,Drug,NDC
1593009,703440211,1 ML vincristine sulfate 1 MG/ML Injection [Vincasar],chemo,Drug,NDC
40224789,179111740,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
19008265,364244754,Vinblastine 1 MG/ML Injectable Solution,chemo,Drug,NDC
40185386,67386091151,Mechlorethamine hydrochloride 10 MG Injection [Mustargen],chemo,Drug,NDC
46276085,3377211,4 ML nivolumab 10 MG/ML Injection [Opdivo],chemo,Drug,NDC
19018903,54413025,Cyclophosphamide 50 MG Oral Tablet,chemo,Drug,NDC
1341176,378526014,temozolomide 5 MG Oral Capsule,chemo,Drug,NDC
2102058,11640,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 0.5 cm or less",surgery,Procedure,CPT4
2102058,11640,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 0.5 cm or less",radiation,Procedure,CPT4
35605202,66758004502,5 ML vinorelbine 10 MG/ML Injection,chemo,Drug,NDC
46275601,16729027735,40 ML methotrexate 25 MG/ML Injection,chemo,Drug,NDC
2100937,0073T,Compensator-based beam modulation radiation treatment delivery per session (Deprecated),radiation,Procedure,CPT4
40224789,9005012,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
2744453,0BTK4ZZ,"Resection of Right Lung, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
1436683,54868428700,Tamoxifen 20 MG Oral Tablet,chemo,Drug,NDC
19034326,85435201,interferon alfa-2b 50000000 UNT Injection [Intron A],chemo,Drug,NDC
1311445,55390033701,Dactinomycin 0.5 MG Injection,chemo,Drug,NDC
19007234,81063535,Chlorambucil 2 MG Oral Tablet [Leukeran],chemo,Drug,NDC
792631,61703035037,methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
2756439,0KTJ0ZZ,"Resection of Left Thorax Muscle, Open Approach",surgery,Procedure,ICD10PCS
2743905,0BB44ZZ,"Excision of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
40164972,33358090310,megestrol acetate 40 MG/ML Oral Suspension,chemo,Drug,NDC
40224789,555077902,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
44060284,15300222,Mitomycin 0.5 MG/ML Injectable Solution [Mutamycin],chemo,Drug,NDC
1388800,182186917,Leucovorin 5 MG Oral Tablet,chemo,Drug,NDC
46275601,67457022110,40 ML methotrexate 25 MG/ML Injection,chemo,Drug,NDC
4066543,19303,"Mastectomy, simple, complete",surgery,Procedure,CPT4
4066543,19303,"Mastectomy, simple, complete",radiation,Procedure,CPT4
35606514,10019093901,cyclophosphamide 1000 MG Injection,chemo,Drug,NDC
2751103,0HBV7ZZ,"Excision of Bilateral Breast, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
1378385,25021021305,paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
40224789,182119602,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
42628910,59762258601,10 ML idarubicin hydrochloride 1 MG/ML Injection,chemo,Drug,NDC
1337644,54868526004,capecitabine 500 MG Oral Tablet [Xeloda],chemo,Drug,NDC
2722251,77419,Weekly radiation therapy management; conformal. (Deprecated),radiation,Procedure,CPT4
2747285,0DBL8ZZ,"Excision of Transverse Colon, Via Natural or Artificial Opening Endoscopic",surgery,Procedure,ICD10PCS
2211896,77777,Intermediate interstitial radiation source application of 5-10 sources (Deprecated),radiation,Procedure,CPT4
2753160,0DT90ZZ,"Resection of Duodenum, Open Approach",surgery,Procedure,ICD10PCS
46275601,15305220,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
1305090,51285036901,methotrexate 15 MG Oral Tablet [Trexall],chemo,Drug,NDC
40220869,68001028522,leucovorin 50 MG Injection,chemo,Drug,NDC
1593011,51432047601,Vincristine Sulfate 1 MG/ML Injectable Solution,chemo,Drug,NDC
1378385,67457044917,paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
1378385,63323076317,paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
40224789,17236022355,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
1344910,15323111,Carboplatin 10 MG/ML Injectable Solution [Paraplatin],chemo,Drug,NDC
2753964,0HTT0ZZ,"Resection of Right Breast, Open Approach",surgery,Procedure,ICD10PCS
46275601,69014901,40 ML Methotrexate 25 MG/ML Injection,chemo,Drug,NDC
2748952,0D158J6,"Bypass Esophagus to Stomach with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",surgery,Procedure,ICD10PCS
19129941,85124102,"{6 (0.5 ML Interferon Alfa-2b 6000000 UNT/ML Injectable Solution [Intron A]) / 70 (Ribavirin 200 MG Oral Capsule [Rebetol]) } Pack [Rebetron Combination Package for Patients < = 75 KG, Intron A 6,000,000 UNT/ML Single Dose Vials / 70 Rebetol Capsules]",chemo,Drug,NDC
35605171,5914807091,busulfan 6 mg/mL INJECTION [BUSULFEX],chemo,Drug,NDC
35605171,5914807090,busulfan 6 mg/mL INJECTION [BUSULFEX],chemo,Drug,NDC
4302020,28825,"Amputation, toe; interphalangeal joint",surgery,Procedure,CPT4
4302020,28825,"Amputation, toe; interphalangeal joint",radiation,Procedure,CPT4
46275601,13224686,Methotrexate 25 MG/ML Injectable Solution,chemo,Drug,NDC
40218545,C1712,"Needle, brachytherapy, imagyn medical technologies isostar prostate brachytherapy needle (Deprecated)",radiation,Device,HCPCS
2781151,0UL74ZZ,"Occlusion of Bilateral Fallopian Tubes, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
2780485,0VT30ZZ,"Resection of Bilateral Seminal Vesicles, Open Approach",surgery,Procedure,ICD10PCS
40224789,35470053801,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
19034834,78018203,Octreotide 0.5 MG/ML Injectable Solution [Sandostatin],chemo,Drug,NDC
19079137,55390016010,1 ML Octreotide 0.05 MG/ML Injection,chemo,Drug,NDC
40224723,16729026764,docetaxel 20 MG/ML Injectable Solution,chemo,Drug,NDC
1336628,69098030,sunitinib 50 MG Oral Capsule [Sutent],chemo,Drug,NDC
40224789,349230950,medroxyprogesterone acetate 10 MG Oral Tablet,chemo,Drug,NDC
1378385,74433504,Paclitaxel 6 MG/ML Injectable Solution,chemo,Drug,NDC
1522990,10130016301,Octreotide 0.2 MG/ML Injectable Solution,chemo,Drug,NDC
19007332,555057235,methotrexate 2.5 MG Oral Tablet,chemo,Drug,NDC
40164972,66689002001,megestrol acetate 40 MG/ML Oral Suspension,chemo,Drug,NDC
19125747,378526498,temozolomide 180 MG Oral Capsule,chemo,Drug,NDC
19057780,61703030350,Cytarabine 20 MG/ML Injectable Solution,chemo,Drug,NDC
4300648,23078,"Radical resection of tumor (eg, sarcoma), soft tissue of shoulder area; 5 cm or greater",surgery,Procedure,CPT4
2101987,11441,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 0.6 to 1.0 cm",surgery,Procedure,CPT4
1301292,25021021015,melphalan 50 MG Injection,chemo,Drug,NDC
2722699,00B74ZZ,"Excision of Cerebral Hemisphere, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
2753368,0DTE7ZZ,"Resection of Large Intestine, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
